Link,Fiyat,Konum,İlan no,Son Güncelleme,İlan Durumu,Konut Tipi,Konut Şekli,Oda Sayısı,Banyo Sayısı,Brüt Metrekare,Net Metrekare,Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Yakıt Tipi,Tapu Durumu,Eşya Durumu,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Site İçerisinde,Cephe,Depozito,Aidat,Yetkili Ofis
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/153614-42,16.000 TL,Bursa Nilüfer Görükle Mah.,153614-42,22-05-2025,Kiralık,Daire,Daire,2 + 1,1,902 m2,802 m2,3 Katlı,Ara Kat,12 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,Güney,18.500 TL,,Evet
https://www.hepsiemlak.com/bursa-osmangazi-gecit-kiralik/daire/94746-2697,27.500 TL,Bursa Osmangazi Geçit Mah.,94746-2697,15-05-2025,Kiralık,Daire,Daire,2 + 1,1,1002 m2,902 m2,6 Katlı,Zemin,13 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Menekşe Sitesi,"Kuzey, Güney, Doğu, Batı",,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-osmangazi-hudavendigar-kiralik/daire/9874-847,10.000 TL,Bursa Osmangazi Hüdavendigar Mah.,9874-847,20-05-2025,Kiralık,Daire,Daire,1 + 1,1,552 m2,502 m2,3 Katlı,2. Kat,50 Yaşında,Klima,Elektrik,Arsa,Eşyalı,Betonarme,İkinci El,Boş,,"Kuzey, Doğu",20.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-altinsehir-kiralik/daire/56377-3214,26.500 TL,Bursa Nilüfer Altınşehir Mah.,56377-3214,03-05-2025,Kiralık,Daire,Daire,1 + 1,1,902 m2,652 m2,10 Katlı,2. Kat,5 Yaşında,Merkezi (Pay Öl...,Doğalgaz,Kat Mülkiyeti,Eşyalı,,İkinci El,Boş,Güleç Teras Rezidans,"Kuzey, Doğu",,1.428 TL,Evet
https://www.hepsiemlak.com/bursa-osmangazi-kemercesme-kiralik/daire/0-39187995,15.000 TL,Bursa Osmangazi Kemerçeşme Mah.,0-39187995,06-03-2025,Kiralık,Daire,Daire,2 + 1,1,1052 m2,902 m2,7 Katlı,1. Kat,20 Yaşında,Kat Kaloriferi,Doğalgaz,,Eşyalı,Betonarme,İkinci El,Boş,,Batı,15.000 TL,100 TL,
https://www.hepsiemlak.com/bursa-osmangazi-yahsibey-kiralik/daire/1083-5166,20.000 TL,Bursa Osmangazi Yahşibey Mah.,1083-5166,22-05-2025,Kiralık,Daire,Daire,2 + 1,1,1002 m2,902 m2,4 Katlı,4. Kat,30 Yaşında,Merkezi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Evet,,20.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129443-232,13.000 TL,Bursa Nilüfer Dumlupınar Mah.,129443-232,23-04-2025,Kiralık,Daire,Daire,2 + 1,1,552 m2,502 m2,6 Katlı,2. Kat,6 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,"Güney, Doğu",13.000 TL,500 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-karaagac-kiralik/daire/94746-2669,13.500 TL,Bursa Yıldırım Karaağaç Mah.,94746-2669,09-05-2025,Kiralık,Daire,Daire,2 + 1,1,1052 m2,802 m2,5 Katlı,Zemin,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/144428-110,12.000 TL,Bursa Nilüfer Görükle Mah.,144428-110,19-05-2025,Kiralık,Daire,Daire,1 + 1,1,702 m2,602 m2,5 Katlı,4. Kat,19 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,,Evet,Batı,12.000 TL,400 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/144428-110,12.000 TL,Bursa Nilüfer Görükle Mah.,144428-110,19-05-2025,Kiralık,Daire,Daire,1 + 1,1,702 m2,602 m2,5 Katlı,4. Kat,19 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,,Evet,Batı,12.000 TL,400 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/113442-391,14.000 TL,Bursa Nilüfer Dumlupınar Mah.,113442-391,19-05-2025,Kiralık,Daire,Daire,2 + 1,1,602 m2,552 m2,6 Katlı,2. Kat,2 Yaşında,Merkezi (Pay Öl...,Doğalgaz,Kat Mülkiyeti,,Betonarme,İkinci El,Boş,,,,700 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-gumustepe-kiralik/daire/46127-4185,40.000 TL,Bursa Nilüfer Gümüştepe Mah.,46127-4185,28-04-2025,Kiralık,Daire,Daire,2 + 1,1,1652 m2,1052 m2,3 Katlı,Bahçe Katı,Sıfır Bina,Yerden Isıtma,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu",80.000 TL,1.500 TL,
https://www.hepsiemlak.com/bursa-mudanya-halitpasa-kiralik/daire/147717-109,25.000 TL,Bursa Mudanya Halitpaşa Mah.,147717-109,21-04-2025,Kiralık,Daire,Dubleks,4 + 1,2,2202 m2,2102 m2,3 Katlı,En Üst Kat,Sıfır Bina,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,Sıfır,Boş,Evet,"Kuzey, Güney",,,Evet
https://www.hepsiemlak.com/bursa-gemlik-hisar-kiralik/daire/147767-54,51.000 TL,Bursa Gemlik Hisar Mah.,147767-54,23-04-2025,Kiralık,Daire,Daire,4 + 1,2,2602 m2,2502 m2,6 Katlı,2. Kat,2 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Marmara Park,"Kuzey, Güney",51.000 TL,600 TL,Evet
https://www.hepsiemlak.com/bursa-osmangazi-basaran-kiralik/daire/155826-23,15.000 TL,Bursa Osmangazi Başaran Mah.,155826-23,30-04-2025,Kiralık,Daire,,2 + 1,1,1102 m2,1022 m2,3 Katlı,1. Kat,20 Yaşında,Kombi,Doğalgaz,Hisseli Tapu,Eşyalı,,,Boş,,"Kuzey, Güney, Doğu, Batı",20.000 TL,10 TL,Evet
https://www.hepsiemlak.com/bursa-inegol-hamidiye-kiralik/daire/145578-30,18.000 TL,Bursa İnegöl Hamidiye Mah.,145578-30,24-04-2025,Kiralık,Daire,Daire,2 + 1,1,952 m2,852 m2,4 Katlı,3. Kat,25 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,Boş,,"Güney, Batı",54.000 TL,,Evet
https://www.hepsiemlak.com/bursa-inegol-akhisar-kiralik/daire/156515-2,12.000 TL,Bursa İnegöl Akhisar Mah.,156515-2,08-05-2025,Kiralık,Daire,Daire,1 + 1,1,452 m2,402 m2,4 Katlı,2. Kat,Sıfır Bina,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,,Sıfır,Boş,Atrium rezidance,,12.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-esentepe-kiralik/daire/73952-816,23.500 TL,Bursa Nilüfer Esentepe Mah.,73952-816,18-05-2025,Kiralık,Daire,Daire,2 + 1,1,1052 m2,952 m2,4 Katlı,Ara Kat,20 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,"Doğu, Batı",23.500 TL,100 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-kurtulus-kiralik/daire/155732-12,18.000 TL,Bursa Nilüfer Kurtuluş Mah.,155732-12,18-04-2025,Kiralık,Daire,Daire,2 + 1,1,1152 m2,952 m2,6 Katlı,2. Kat,Sıfır Bina,Merkezi (Pay Öl...,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,Sıfır,Boş,Nilüferium sitesinde,"Güney, Doğu",18.000 TL,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-halitpasa-kiralik/daire/0-44501569,22.000 TL,Bursa Mudanya Halitpaşa Mah.,0-44501569,19-04-2025,Kiralık,Daire,Daire,2 + 1,1,1102 m2,1002 m2,5 Katlı,Ara Kat,4 Yaşında,Kombi,Doğalgaz,Yabancıdan,Eşyalı Değil,Betonarme,İkinci El,Boş,,Batı,22.000 TL,500 TL,
https://www.hepsiemlak.com/bursa-gemlik-cihatli-kiralik/daire/147767-57,17.500 TL,Bursa Gemlik Cihatlı Mah.,147767-57,23-04-2025,Kiralık,Daire,Daire,2 + 1,1,1102 m2,1002 m2,10 Katlı,6. Kat,10 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Evet,"Kuzey, Güney",17.500 TL,250 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-kazim-karabekir-kiralik/daire/46127-3957,27.000 TL,Bursa Yıldırım Kazım Karabekir Mah.,46127-3957,11-04-2025,Kiralık,Daire,Daire,3 + 1,2,1302 m2,1052 m2,6 Katlı,3. Kat,2 Yaşında,Yerden Isıtma,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,Sıfır,,,"Güney, Doğu",40.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/0-44463034,13.000 TL,Bursa Nilüfer Görükle Mah.,0-44463034,03-05-2025,Kiralık,Daire,Daire,1 + 1,1,552 m2,452 m2,5 Katlı,Yüksek Giriş,6 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,Doğu,17.000 TL,300 TL,
https://www.hepsiemlak.com/bursa-orhangazi-tekke-kiralik/daire/77888-1975,22.000 TL,Bursa Orhangazi Tekke Mah.,77888-1975,14-05-2025,Kiralık,Daire,Daire,1 + 1,1,1002 m2,952 m2,3 Katlı,2. Kat,13 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,,,"Kuzey, Güney",,,Evet
https://www.hepsiemlak.com/bursa-orhangazi-arapzade-kiralik/daire/77888-1799,23.000 TL,Bursa Orhangazi Arapzade Mah.,77888-1799,16-04-2025,Kiralık,Daire,Daire,2 + 1,1,1002 m2,902 m2,2 Katlı,2. Kat,25 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",23.000 TL,,Evet
https://www.hepsiemlak.com/bursa-osmangazi-ahmetpasa-kiralik/daire/138368-100,11.000 TL,Bursa Osmangazi Ahmetpaşa Mah.,138368-100,18-04-2025,Kiralık,Daire,Daire,2 + 1,1,902 m2,852 m2,5 Katlı,3. Kat,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney",11.000 TL,200 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/113442-424,12.000 TL,Bursa Nilüfer Görükle Mah.,113442-424,21-05-2025,Kiralık,Daire,Daire,2 + 1,1,552 m2,502 m2,5 Katlı,2. Kat,12 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/94175-1177,13.500 TL,Bursa Nilüfer Görükle Mah.,94175-1177,13-03-2025,Kiralık,Daire,Daire,2 + 1,1,752 m2,652 m2,5 Katlı,3. Kat,10 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",,,Evet
https://www.hepsiemlak.com/bursa-yildirim-mollaarap-kiralik/daire/95672-394,8.000 TL,Bursa Yıldırım Mollaarap Mah.,95672-394,01-04-2025,Kiralık,Daire,Daire,1 + 1,1,952 m2,542 m2,4 Katlı,Yüksek Giriş,35 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,,8.000 TL,,
https://www.hepsiemlak.com/bursa-nilufer-ucevler-kiralik/daire/46127-4177,18.000 TL,Bursa Nilüfer Üçevler Mah.,46127-4177,21-03-2025,Kiralık,Daire,Bahçe Katı,2 + 1,1,1402 m2,1152 m2,3 Katlı,Bahçe Katı,5 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",18.000 TL,300 TL,
https://www.hepsiemlak.com/bursa-nilufer-besevler-kiralik/daire/155625-11,25.000 TL,Bursa Nilüfer Beşevler Mah.,155625-11,07-05-2025,Kiralık,Daire,Daire,2 + 1,1,1002 m2,852 m2,4 Katlı,1. Kat,6 Yaşında,Kombi,,Kat Mülkiyeti,Eşyalı Değil,,,Boş,,,60.000 TL,,Evet
https://www.hepsiemlak.com/bursa-yildirim-yesilyayla-kiralik/daire/106581-863,9.000 TL,Bursa Yıldırım Yeşilyayla Mah.,106581-863,21-05-2025,Kiralık,Daire,Daire,2 + 1,1,1002 m2,852 m2,2 Katlı,Yüksek Giriş,30 Yaşında,Doğalgaz Sobası,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Ahşap,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",13.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-demirci-kiralik/daire/155732-14,22.000 TL,Bursa Nilüfer Demirci Mah.,155732-14,05-05-2025,Kiralık,Daire,Ters Dubleks,3 + 2,2,1752 m2,1552 m2,2 Katlı,Bodrum ve Zemin,8 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Güney, Doğu",24.000 TL,,Evet
https://www.hepsiemlak.com/bursa-mustafakemalpasa-cumhuriyet-kiralik/daire/139339-219,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/bursa-orhangazi-arapzade-kiralik/daire/149978-19,35.000 TL,Bursa Orhangazi Arapzade Mah.,149978-19,20-03-2025,Kiralık,Daire,Daire,3 + 1,2,1742 m2,1662 m2,4 Katlı,3. Kat,10 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,Batı,35.000 TL,500 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-karaagac-kiralik/daire/112077-1511,11.000 TL,Bursa Yıldırım Karaağaç Mah.,112077-1511,22-05-2025,Kiralık,Daire,Daire,2 + 1,1,952 m2,752 m2,5 Katlı,5. Kat,30 Yaşında,Doğalgaz Sobası,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,Doğu,11.000 TL,300 TL,Evet
https://www.hepsiemlak.com/bursa-osmangazi-kukurtlu-kiralik/daire/0-44283045,18.000 TL,Bursa Osmangazi Kükürtlü Mah.,0-44283045,07-04-2025,Kiralık,Daire,,3 + 1,2,1302 m2,1102 m2,5 Katlı,Yüksek Giriş,30 Yaşında,Merkezi (Pay Öl...,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,,,,Güney,30.000 TL,750 TL,
https://www.hepsiemlak.com/bursa-gemlik-cumhuriyet-kiralik/daire/135581-455,20.000 TL,Bursa Gemlik Cumhuriyet Mah.,135581-455,06-05-2025,Kiralık,Daire,Daire,3 + 1,1,1302 m2,1252 m2,5 Katlı,2. Kat,20 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,Gamze Sitesi,"Kuzey, Güney, Doğu",20.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-ucevler-kiralik/daire/79425-540,50.000 TL,Bursa Nilüfer Üçevler Mah.,79425-540,15-05-2025,Kiralık,Daire,Müstakil Ev,5 + 1,2,2992 m2,2202 m2,2 Katlı,En Üst Kat,15 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,,Betonarme,İkinci El,Boş,,,55.000 TL,650 TL,Evet
https://www.hepsiemlak.com/bursa-orhangazi-arapzade-kiralik/daire/106690-243,18.000 TL,Bursa Orhangazi Arapzade Mah.,106690-243,01-05-2025,Kiralık,Daire,Daire,2 + 1,1,1202 m2,1102 m2,4 Katlı,1. Kat,20 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,,,Boş,,,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-19-mayis-kiralik/villa/146097-57,105.000 TL,Bursa Nilüfer 19 Mayıs Mah.,146097-57,02-04-2025,Kiralık,Villa,,5 + 1,3,6252 m2,3252 m2,2 Katlı,,11 Yaşında,Isı Pompası,,Kat Mülkiyeti,Eşyalı Değil,,,Boş,Evet,"Kuzey, Güney, Doğu, Batı",,,
https://www.hepsiemlak.com/bursa-yildirim-davutdede-kiralik/daire/106581-873,13.000 TL,Bursa Yıldırım Davutdede Mah.,106581-873,14-05-2025,Kiralık,Daire,,3 + 1,1,1302 m2,1202 m2,5 Katlı,3. Kat,31 Yaşında,Merkezi,,Müstakil Tapulu,Eşyalı Değil,,,Boş,,"Kuzey, Güney, Doğu, Batı",,,
https://www.hepsiemlak.com/bursa-nilufer-30-agustos-zafer-kiralik/daire/108347-1364,25.000 TL,Bursa Nilüfer 30 Ağustos Zafer Mah.,108347-1364,27-03-2025,Kiralık,Daire,Dubleks,3 + 1,2,2552 m2,1482 m2,4 Katlı,4. Kat,1 Yaşında,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,Sıfır,Boş,Evet,,25.000 TL,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/94175-1259,15.000 TL,Bursa Nilüfer Dumlupınar Mah.,94175-1259,21-05-2025,Kiralık,Daire,,2 + 1,1,652 m2,552 m2,5 Katlı,3. Kat,5 Yaşında,Kombi,,Kat Mülkiyeti,Eşyalı,,,Boş,,"Güney, Doğu",,300 TL,
https://www.hepsiemlak.com/bursa-kestel-yeni-kiralik/daire/129685-384,13.000 TL,Bursa Kestel Yeni Mah.,129685-384,12-05-2025,Kiralık,Daire,Daire,2 + 1,1,1202 m2,1002 m2,4 Katlı,3. Kat,15 Yaşında,Kombi,Doğalgaz,Arsa,Eşyalı Değil,Betonarme,İkinci El,Boş,,,13.000 TL,50 TL,Evet
https://www.hepsiemlak.com/bursa-osmangazi-baglarbasi-kiralik/daire/58292-6746,19.000 TL,Bursa Osmangazi Bağlarbaşı Mah.,58292-6746,02-05-2025,Kiralık,Daire,Daire,3 + 1,1,1602 m2,1352 m2,3 Katlı,2. Kat,13 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",18.000 TL,50 TL,Evet
https://www.hepsiemlak.com/bursa-orhangazi-arapzade-kiralik/daire/106690-238,14.000 TL,Bursa Orhangazi Arapzade Mah.,106690-238,12-05-2025,Kiralık,Daire,Daire,2 + 1,1,882 m2,802 m2,5 Katlı,1. Kat,30 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,,İkinci El,Boş,Soydaşkent,,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/154708-31,14.000 TL,Bursa Nilüfer Dumlupınar Mah.,154708-31,02-04-2025,Kiralık,Daire,Daire,2 + 1,1,752 m2,552 m2,6 Katlı,4. Kat,5 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,Ekin Prestij Sitesi,"Kuzey, Güney",14.000 TL,850 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-balat-kiralik/daire/46710-25387,44.000 TL,Bursa Nilüfer Balat Mah.,46710-25387,12-05-2025,Kiralık,Daire,Daire,3 + 1,2,1602 m2,1402 m2,7 Katlı,Bahçe Katı,5 Yaşında,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Evet,,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/137396-83,11.000 TL,Bursa Nilüfer Dumlupınar Mah.,137396-83,21-05-2025,Kiralık,Daire,,2 + 0,1,552 m2,502 m2,6 Katlı,1. Kat,11 Yaşında,Kombi,,Kat Mülkiyeti,Eşyalı,,,Boş,,"Güney, Doğu, Batı",,200 TL,
https://www.hepsiemlak.com/bursa-osmangazi-cekirge-kiralik/daire/147717-131,20.000 TL,Bursa Osmangazi Çekirge Mah.,147717-131,09-04-2025,Kiralık,Daire,Daire,3 + 1,1,1402 m2,1352 m2,5 Katlı,1. Kat,20 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,,Boş,Evet,"Kuzey, Güney",20.000 TL,,Evet
https://www.hepsiemlak.com/bursa-osmangazi-cekirge-kiralik/daire/112077-1498,20.000 TL,Bursa Osmangazi Çekirge Mah.,112077-1498,02-05-2025,Kiralık,Daire,Daire,2 + 1,1,952 m2,852 m2,3 Katlı,3. Kat,7 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,"Kuzey, Güney",25.000 TL,100 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-namazgah-kiralik/daire/106581-889,17.000 TL,Bursa Yıldırım Namazgah Mah.,106581-889,14-05-2025,Kiralık,Daire,,3 + 1,1,1202 m2,1102 m2,5 Katlı,3. Kat,31 Yaşında,Kombi,,Kat Mülkiyeti,Eşyalı Değil,,,Boş,,"Doğu, Batı",,100 TL,
https://www.hepsiemlak.com/bursa-osmangazi-hocahasan-kiralik/daire/46127-4074,10.000 TL,Bursa Osmangazi Hocahasan Mah.,46127-4074,27-04-2025,Kiralık,Daire,Bahçe Katı,2 + 1,1,1002 m2,802 m2,4 Katlı,Bahçe Katı,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,10.000 TL,,Evet
https://www.hepsiemlak.com/bursa-yildirim-cinaronu-kiralik/daire/132606-183,12.500 TL,Bursa Yıldırım Çınarönü Mah.,132606-183,21-05-2025,Kiralık,Daire,Müstakil Ev,2 + 1,1,952 m2,852 m2,4 Katlı,1. Kat,25 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,,,,,,,,Evet
https://www.hepsiemlak.com/bursa-gemlik-hisar-kiralik/daire/147767-55,20.000 TL,Bursa Gemlik Hisar Mah.,147767-55,16-05-2025,Kiralık,Daire,Daire,3 + 1,2,1602 m2,1402 m2,6 Katlı,3. Kat,7 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney",21.000 TL,350 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-konak-kiralik/daire/31180-11684,25.000 TL,Bursa Nilüfer Konak Mah.,31180-11684,22-05-2025,Kiralık,Daire,Daire,3 + 1,2,1602 m2,1502 m2,5 Katlı,3. Kat,28 Yaşında,Merkezi,Doğalgaz,Kat Mülkiyeti,,Betonarme,İkinci El,Boş,Evet,"Güney, Doğu, Batı",,,Evet
https://www.hepsiemlak.com/bursa-gemlik-kayhan-kiralik/daire/147837-106,15.000 TL,Bursa Gemlik Kayhan Mah.,147837-106,12-05-2025,Kiralık,Daire,Daire,3 + 1,2,1202 m2,1102 m2,10 Katlı,9. Kat,15 Yaşında,Kombi,Doğalgaz,Tapu Yok,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Güney, Batı",13.000 TL,,Evet
https://www.hepsiemlak.com/bursa-yildirim-emirsultan-kiralik/daire/140661-448,15.000 TL,Bursa Yıldırım Emirsultan Mah.,140661-448,14-05-2025,Kiralık,Daire,Daire,2 + 1,1,952 m2,892 m2,3 Katlı,1. Kat,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,15.000 TL,100 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/115381-470,14.000 TL,Bursa Nilüfer Görükle Mah.,115381-470,16-05-2025,Kiralık,Daire,,2 + 1,1,602 m2,552 m2,4 Katlı,4. Kat,Sıfır Bina,Kombi,,Kat Mülkiyeti,Eşyalı,,,Boş,,Güney,15.000 TL,,Evet
https://www.hepsiemlak.com/bursa-yildirim-152-evler-kiralik/daire/150147-293,15.500 TL,Bursa Yıldırım 152 Evler Mah.,150147-293,03-03-2025,Kiralık,Daire,Daire,2 + 1,2,1202 m2,1102 m2,4 Katlı,2. Kat,20 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",15.500 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129443-231,16.500 TL,Bursa Nilüfer Dumlupınar Mah.,129443-231,16-05-2025,Kiralık,Daire,Daire,2 + 1,1,622 m2,492 m2,5 Katlı,4. Kat,1 Yaşında,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,Sıfır,Boş,Baylan Park Sitesi,"Kuzey, Güney, Doğu, Batı",16.500 TL,850 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-halitpasa-kiralik/daire/58166-243,24.500 TL,Bursa Mudanya Halitpaşa Mah.,58166-243,02-05-2025,Kiralık,Daire,,3 + 1,2,1402 m2,1252 m2,5 Katlı,1. Kat,Sıfır Bina,Kombi,,Kat İrtifakı,Eşyalı Değil,,,Boş,,,,,
https://www.hepsiemlak.com/bursa-gemlik-orhaniye-kiralik/daire/81590-752,15.000 TL,Bursa Gemlik Orhaniye Mah.,81590-752,21-03-2025,Kiralık,Daire,Daire,1 + 1,1,552 m2,482 m2,5 Katlı,1. Kat,35 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,Boş,,Güney,15.000 TL,,Evet
https://www.hepsiemlak.com/bursa-yildirim-siracevizler-kiralik/daire/140661-433,13.000 TL,Bursa Yıldırım Sıracevizler Mah.,140661-433,20-05-2025,Kiralık,Daire,Daire,3 + 1,1,1202 m2,1152 m2,3 Katlı,1. Kat,30 Yaşında,Kombi,Doğalgaz,Hisseli Tapu,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,13.000 TL,10 TL,Evet
https://www.hepsiemlak.com/bursa-karacabey-sirabademler-kiralik/mustakil-ev/0-44016065,12.500 TL,Bursa Karacabey Sırabademler Mah.,0-44016065,17-04-2025,Kiralık,Müstakil Ev,Bahçe Katı,3 + 1,1,1002 m2,802 m2,2 Katlı,,35 Yaşında,Klima,,Arsa,,Betonarme,,Mülk Sahibi,,"Doğu, Batı",,,
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/146454-56,12.000 TL,Bursa Nilüfer Dumlupınar Mah.,146454-56,22-05-2025,Kiralık,Daire,Daire,2 + 0,1,602 m2,502 m2,4 Katlı,3. Kat,12 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,Doğu,12.000 TL,520 TL,Evet
